0.09247,-0.071387,0.077079,0.0055823,0.015066,0.15921,0.017215,-0.0081821,0.0040347,0.00703,0.15855,-0.005792,-0.078962,0.079627,0.029559,-0.072862,0.011943,0.020176,-0.10785,0.039324,0.029414,-0.10979,0.12647,-0.0788,-0.074428,0.013423,0.068387,-0.045967,-0.12693,0.0085129,0.033453,0.20385,0.037399,-0.015076,-0.058969,-0.048369,-0.036596,0.017716,-0.079265,0.0028471,0.089536,-0.0080055,0.033404,0.0046081,-0.046936,-0.071045,-0.0047989,-0.072458,0.097313,0.11039,-0.071574,-0.014939,0.013372,0.029491,0.0075213,-0.0057589,0.09195,0.0085103,-0.042098,-0.085979,0.014558,-0.0012431,0.16031,-0.10075,-0.071527,0.004581,-0.034616,-0.00272,-0.053296,0.010681,-0.092074,-0.056169,-0.044696,-0.011888,0.13227,-0.015727,0.16546,-0.010156,0.046647,-0.016698,0.035724,-0.032163,-0.1516,0.11358,-0.09895,0.042394,0.01368,-0.030008,0.17174,0.085398,-0.0071242,-0.1507,0.1216,0.051,0.20162,-0.015916,0.020372,-0.13296,-0.08574,0.058392,-0.055066,-0.091051,-0.062423,0.0011729,-0.041801,0.053753,-0.091944,-0.087555,-0.1381,-0.083765,0.04269,-0.045555,0.060015,0.016303,-0.094173,-0.024993,-0.1112,-0.01156,0.071022,0.046551,0.19281,-0.050651,0.0011581,-0.0022585,-0.074254,-0.059436,-0.10098,-0.0090227,0.022567,0.15546,0.1681,-0.031897,-0.091833,-0.03185,-0.0029104,-0.061983,0.12658,0.0030507,0.0030699,0.014268,-0.033347,0.024302,-0.22747,0.028937,0.090061,-0.11173,-0.01961,-0.053656,-0.047572,-0.073069,-0.037153,-0.090563,0.12296,-0.080407,-0.025991,-0.017678,-0.073986,0.09213,-0.094925,-0.054652,0.029426,-0.11725,-0.047787,0.023024,0.0022316,1
0.10902,-0.024713,0.067743,0.036995,-0.010159,0.063976,0.019031,0.0032294,-0.086664,0.15513,0.05521,0.010535,-0.041086,-0.15376,-0.068841,0.18021,-0.031793,0.13056,-0.10792,0.11848,0.1291,-0.12539,-0.12273,-0.0073502,-0.075716,0.015742,-0.021084,-0.00091337,-0.085795,-0.069708,0.019912,0.13455,0.036752,0.13779,-0.084058,0.013528,0.12777,0.00975,0.10638,0.19122,0.073677,-0.091888,-0.037477,0.043394,0.014719,0.033693,0.049868,-0.079983,-0.07476,-0.22933,-0.0070335,0.0071097,0.056112,0.019818,-0.065332,-0.037851,0.11725,-0.09282,-0.11006,-0.015659,-0.0028632,0.077479,-0.075647,0.12325,0.067099,-0.06507,0.13725,0.068561,0.15667,-0.0032754,0.003884,-0.026645,0.054293,-0.040431,-0.076359,0.0063965,-0.099904,0.026752,-0.013081,-0.093222,0.035057,0.087168,0.056908,-0.09848,0.17437,0.20465,-0.16175,-0.1059,-0.11177,-0.037104,-0.062997,-0.10291,0.11561,-0.0013796,0.050018,-0.0021357,0.097471,-0.016598,0.011153,0.056251,-0.021231,-0.11165,-0.0070232,0.043846,-0.092674,-0.070558,0.068625,-0.045145,0.051786,0.019474,-0.065122,0.028983,0.020482,-0.011316,-0.0083617,0.0094427,-0.0027449,0.06246,0.053273,-0.086409,0.087206,0.026359,-0.13896,-0.069188,0.024113,-0.04292,-0.066475,0.10127,-0.0095384,-0.13683,0.05162,-0.17503,0.048073,0.00020584,-0.0019773,-0.054301,0.029467,0.0098628,-0.046853,-0.060955,-0.050419,0.003086,0.062029,-0.016386,0.057944,0.040353,0.081197,0.019172,-0.063317,0.072394,-0.013878,-0.018242,0.10157,0.024695,0.038596,0.029412,0.019158,0.062504,0.0044998,-0.00081048,-0.083132,-0.033793,0.014883,0.0025917,-0.015088,1
0.10704,-0.053741,0.058723,-0.02463,-0.037841,0.10513,0.0059006,0.027264,-0.046765,0.21348,-0.065054,-0.00060232,-0.1339,-0.18505,-0.083789,-0.024987,-0.0052041,0.072978,-0.14925,-0.013477,0.088214,-0.055843,-0.0083132,0.054125,0.055004,0.029344,-0.0014789,-0.19693,-0.1052,-0.00082928,-0.075467,-0.10114,-0.26969,-0.031451,-0.061415,-0.0575,0.12137,-0.015063,0.014606,-0.068049,0.0026488,0.042261,-0.079275,-0.032773,-0.010073,0.28497,-0.0047909,0.046086,0.094042,0.14563,0.12412,-0.079226,-0.036887,-0.05204,-0.10404,-0.0072835,-0.14486,-0.034043,0.12722,0.098788,0.082681,-0.065708,-0.068666,-0.13554,-0.0014666,0.098414,-0.076768,-0.068397,0.025432,0.10016,-0.071752,0.077036,0.13368,0.15242,0.052317,0.085577,-0.066598,0.0083094,0.06341,0.15027,0.051164,-0.042795,0.070388,-0.10708,0.023217,-0.13352,0.011565,-0.021738,0.027428,-0.04137,0.12986,-0.05877,0.044575,-0.075524,0.052951,-0.015477,0.041251,0.025019,0.00051448,-0.07272,-0.011398,0.031983,-0.09603,-0.069203,-0.090132,0.0093615,-0.067867,0.14429,0.017363,-0.079063,-0.17747,-0.035097,0.018051,0.014181,-0.11414,-0.042382,-0.02502,0.015195,-0.070748,-0.059064,-0.060722,-0.04518,0.090825,0.074952,0.03524,-0.036685,0.0064759,-0.0092205,0.056788,-0.0098183,0.0055606,-0.056665,0.059483,-0.026861,0.064677,-0.02871,0.053825,-0.012721,0.050693,0.046074,0.0039605,-0.058709,0.00049045,0.044199,0.031745,-0.093709,0.092291,0.015269,0.0014367,-0.051104,-0.0073138,-0.00088008,0.0080223,-0.030664,-0.016352,-0.016547,0.013188,0.078291,0.045224,0.0026383,0.016136,-0.027755,0.021607,0.0020878,-0.031146,1
0.077239,-0.17818,0.052931,0.017041,0.074301,0.095982,0.088353,-0.035038,-0.0040882,-0.015741,0.080818,-0.027725,-0.042722,-0.024152,0.0087864,-0.036773,0.0064569,0.053227,-0.046962,-0.015048,-0.053841,-0.010925,0.089294,-0.023096,0.0061291,-0.0010712,-0.047957,-0.066244,-0.084132,0.074694,-0.010642,0.036848,0.049168,-0.052405,-0.037525,0.0094356,0.062041,-0.062962,-0.099343,-0.12987,-0.0027452,-0.030001,0.046182,-0.025579,0.02523,-0.073845,0.052259,-0.012307,0.055975,0.025129,-0.085346,0.035575,0.032758,0.076357,-0.096598,0.070244,0.01027,-0.11166,-0.032933,-0.029499,0.066847,-0.064883,0.13866,-0.026775,0.024906,0.020668,-0.12334,-0.024237,0.081321,0.052293,-0.014579,0.059856,-0.022415,-0.047947,0.036971,0.10746,0.15568,-0.00026259,0.018418,-0.11771,-0.075767,-0.00015959,0.022825,0.10905,0.030963,0.061126,0.090873,-0.084524,0.03939,0.0047606,0.052734,-0.017362,-0.07314,0.061796,0.058329,-0.015272,0.021548,0.031909,-0.012896,-0.1854,0.045434,-0.015943,-0.11082,0.11976,0.0078682,0.074054,-0.072324,0.061724,0.0034792,-0.11591,-0.089352,0.11296,-0.016722,-0.0085458,0.10568,0.10247,-0.07512,-0.017119,0.047846,-0.030136,-0.037905,-0.15601,-0.050194,-0.043347,0.036459,0.061259,-0.12217,-0.0020025,-0.032047,-0.26476,-0.17077,-0.10282,-0.058642,0.051582,-0.25517,0.11778,-0.053133,-0.043797,-0.045513,0.044309,0.079143,-0.0052492,0.083263,-0.050249,-0.097099,0.17379,0.058638,0.085243,0.10806,0.044806,0.051464,0.090839,-0.10508,0.21384,0.021955,0.10402,0.032818,-0.093579,0.034477,0.20884,0.008398,0.020034,-0.019583,-0.020472,-0.038991,1
0.11467,-0.02502,0.11089,0.0027055,-0.022745,0.062443,0.047925,0.048091,0.013032,0.143,0.010373,-0.024045,-0.033313,-0.14896,-0.12151,0.09674,-0.11104,0.14883,-0.14129,0.12885,-0.048268,-0.1291,-0.11973,-0.076426,-0.026724,-0.049187,0.11423,-0.091436,-0.073113,0.084867,-0.10254,-0.058992,-0.013342,0.012695,-0.085135,0.048743,0.043675,0.062889,0.029865,-0.014179,-0.0066347,0.027394,-0.028142,-0.012221,0.021708,0.075749,-0.031084,-0.10078,0.089063,-0.15828,-0.077577,0.096902,0.035061,0.025634,0.0074766,-0.048083,0.087759,-0.062237,0.15335,0.059504,-0.089488,0.074316,-0.068357,0.0058105,-0.076788,-0.10224,-0.10485,0.081205,0.049092,-0.11839,-0.13059,-0.090875,-0.053342,-0.16725,0.063256,-0.018951,0.11416,0.03344,-0.019061,-0.10419,-0.023027,-0.050411,-0.021007,0.026454,-0.061164,-0.023556,0.051111,0.14879,0.0098104,-0.041702,0.15752,0.078864,-0.082637,-0.17844,0.05182,0.040917,-0.10233,-0.018843,-0.053886,-0.011939,0.061803,0.024278,0.12589,0.022025,0.075455,-0.0041925,0.12185,0.012163,-0.032936,-0.0085227,0.1844,0.089461,0.017486,0.037764,0.14421,0.074889,0.0047674,-0.11621,-0.048225,0.09904,-0.12677,0.052022,-0.0065384,-0.029029,0.059988,0.053007,0.046681,-0.088972,-0.061862,0.21908,-0.039872,0.098201,-0.090237,0.051827,0.066943,0.079078,-0.045506,0.026706,0.0020213,-0.0061596,-0.0083637,0.013506,-0.038691,-0.020995,-0.115,0.004721,-0.075207,-0.073365,-0.0045537,0.004798,0.030224,-0.039261,-0.080938,-0.019577,-0.043167,-0.088671,-0.031378,-0.045131,0.030633,0.020079,0.053682,0.088976,0.030176,-0.017059,0.078023,1
0.11137,-0.01715,0.12541,0.17005,0.050057,0.10582,-0.033154,0.12606,-0.011788,0.16094,-0.089578,-0.2233,-0.035669,-0.024951,-0.030899,0.075034,0.05577,0.064986,-0.01984,-0.091724,-0.003616,0.15199,0.0090574,-0.095788,0.11013,-0.076477,-0.093116,0.019953,0.045976,-0.029709,0.053087,0.12155,0.036068,-0.10809,0.17436,-0.1909,-0.0051339,-0.058858,0.019122,0.046114,0.067993,-0.045168,-0.18247,-0.075705,0.076431,0.0083922,-0.0010295,-0.058923,-0.16365,0.10028,0.043448,0.03231,0.1277,0.037847,-0.055291,0.017373,-0.061067,-0.056429,-0.11362,-0.022095,-0.010798,0.0081477,0.03464,-0.067112,0.09941,0.055915,0.066861,-0.065248,-0.065087,-0.17584,-0.044058,-0.06862,0.036885,0.03315,-0.027237,0.033031,-0.1395,0.035029,0.038981,-0.18872,-0.077527,-0.0083022,-0.0030893,-0.0095016,-0.027168,-0.24351,0.031568,0.065966,-0.040465,-0.0077525,0.073843,0.048974,-0.029741,0.11526,0.021422,-0.017882,-0.10858,0.01784,0.031315,0.064679,-0.053641,0.057619,0.0045093,-0.13917,-0.064161,-0.0046546,0.053148,-0.080075,-0.066192,-0.063222,0.003696,0.0057979,0.10504,0.024643,0.094301,-0.058437,0.051299,-0.042959,0.013241,0.078988,0.05443,0.055756,-0.020782,0.069738,-0.095671,0.0057373,0.060513,0.0064368,-0.077479,-0.14987,-0.0055397,0.030376,-0.10989,-0.016522,-0.062191,0.035284,-0.0085733,0.028433,-0.10137,0.03647,-0.039817,-0.020235,0.011573,0.0086971,-0.0080138,0.10203,-0.10679,-0.065456,0.12563,0.082653,-0.017115,-0.022391,0.018123,-0.074858,0.0087079,-0.070371,-0.092077,0.027218,-0.067326,-0.084704,0.021723,-0.060517,-0.035359,-0.012294,-0.037741,1
0.052333,0.17946,0.053786,-0.0090517,0.0024682,0.11446,0.043674,0.011582,0.0065426,0.078944,0.046636,-0.020044,-0.0094411,0.041107,-0.0076043,0.029919,0.018134,0.036345,-0.0619,-0.013203,-0.049456,0.063367,-0.028015,-0.012571,-0.056579,0.039873,-0.015357,-0.0083567,-0.026309,-0.027835,0.03206,0.044855,-0.10351,-0.0017581,-0.059399,-0.023832,-0.019034,-0.011353,-0.019897,0.036821,0.045703,0.009551,0.078673,0.0073218,0.054861,0.010395,-0.1097,0.036414,0.07445,0.040371,-0.027477,0.022055,-0.025096,0.0013441,0.018632,-0.022035,-0.018503,0.051322,0.050057,0.0045511,0.050126,-0.012762,0.0077688,-0.10035,0.014281,0.048468,-0.01487,-0.019805,-0.0031465,-0.030844,-0.011671,-0.070489,-0.035791,-0.078111,-0.01629,-0.082963,0.00079787,0.013823,0.01259,-0.067835,0.061179,-0.03642,-0.034297,0.020895,0.0071587,-0.016333,-0.052561,0.078603,0.041207,0.090534,0.014498,-0.057716,-0.0050692,0.047446,-0.031191,0.049223,-0.0065963,0.09267,0.11989,-0.051612,-0.012442,-0.0086978,0.027256,0.014844,-0.045429,0.064069,-0.035548,-0.015916,-0.026493,0.097338,0.03578,0.10278,-0.046922,-0.11313,-0.071027,0.020785,0.17469,0.027404,0.016448,0.059201,-0.0014504,0.0062081,0.0029534,0.011644,0.10806,0.1198,-0.071548,0.047763,0.050699,-0.0017453,-0.071001,-0.056712,0.24594,-0.071801,-0.039326,-0.15714,-0.046183,-0.030461,0.088626,0.07598,-0.023263,-0.10988,0.014159,0.12674,-0.059507,0.021263,-0.16526,0.066898,-0.12613,0.10348,-0.11587,0.011314,0.030822,0.080751,0.22205,-0.034637,0.3165,-0.28317,-0.32261,-0.098362,0.013799,0.0018939,-0.1525,-0.17537,0.050506,1
0.10878,0.0081424,0.11532,0.11856,-0.0078937,0.07034,0.067751,0.12369,0.036922,0.10054,-0.029563,-0.1684,-0.0064974,-0.090922,-0.08424,0.09459,-0.072636,-0.01849,-0.10548,0.056362,-0.06423,0.17206,-0.1465,0.036259,0.089025,-0.03756,-0.030828,0.036643,0.0018643,0.0014757,-0.052589,-0.084187,0.041244,-0.11184,0.09251,-0.0040071,-0.052515,0.027782,0.0050394,-0.047079,0.0090209,0.20324,0.15874,0.053651,-0.0033839,-0.011001,0.022797,0.16993,-0.053797,-0.035495,0.016273,0.12812,-0.12452,0.048355,0.11584,-0.059905,0.12701,0.07921,0.037813,0.075127,-0.088051,-0.0028168,-0.033389,0.11645,0.0056724,0.038061,-0.073259,0.072927,-0.056162,-0.014392,-0.0024913,-0.052597,-0.10267,0.049382,0.10855,0.096917,0.0026824,0.16483,0.081339,0.014548,0.053265,-0.033549,0.1522,0.028644,-0.06172,0.097502,-0.042988,-0.041825,0.19915,0.017074,-0.29547,-0.067144,-0.03338,-0.010471,-0.11293,0.036136,0.12129,-0.01124,0.16156,0.072356,0.079435,0.12083,-0.12792,0.023819,-0.060514,-0.037798,-0.17066,0.013999,0.03475,0.0069309,0.019453,-0.040655,-0.10163,0.075733,0.012701,-0.034971,-0.027022,0.029494,-0.0025152,-0.089254,0.13653,-0.029446,0.0079771,-0.016111,-0.033095,0.058178,-0.033622,0.16671,0.025265,0.053674,0.0030275,0.066027,-0.043166,-0.077713,-0.081499,0.014258,0.043681,-0.01516,-0.012219,-0.027288,0.021171,0.074864,-0.0094835,0.00031595,0.014632,-0.033856,0.0084308,-0.031686,0.049069,-0.088846,-0.024069,0.057899,-0.063824,-0.018205,0.013877,0.018681,-0.039755,0.003057,0.032478,0.021732,-0.020157,0.01086,-0.0091266,-0.00037202,0.015435,1
0.10992,-0.0047292,0.11084,0.12836,-0.0090414,0.10403,-0.098826,0.071055,0.056517,0.086516,0.0034792,-0.11655,0.053723,3.2043e-05,-0.1269,-0.12425,-0.045968,0.11285,0.033521,-0.016706,-0.082883,0.050121,0.14173,-0.034834,-0.0032048,-0.18138,-0.10672,0.25621,0.050854,0.020009,-0.021979,0.10836,-0.0087843,-0.0817,0.074182,-0.085952,-0.064978,0.079401,-0.12133,0.037199,0.13031,-0.16147,-0.042657,-0.082428,0.039616,-0.074113,0.036413,-0.02191,0.02009,-0.045006,-0.064537,-0.22176,0.040214,0.022444,0.090504,0.030186,0.0096787,0.064583,0.014714,-0.016645,-0.12801,-0.03652,0.09555,0.023738,-0.16122,-0.031685,0.02879,-0.069094,0.2006,0.053349,-0.003803,0.007766,-0.045185,-0.062681,0.0094752,-0.11305,0.10248,0.03502,-0.058042,0.062919,0.084103,0.0085208,0.075409,0.0034438,0.040963,-0.098938,0.030259,-0.096402,-0.1301,-0.0099756,-0.038342,0.16656,0.059425,-0.127,-0.023254,-0.054206,-0.019252,0.023641,-0.012775,-0.13388,0.042419,-0.072075,-0.03976,-0.0096742,0.014957,-0.067614,0.0086086,0.080441,0.15503,-0.0082008,-0.025919,-0.015822,-0.063977,-0.093977,-0.14345,0.014942,0.04512,0.061941,-0.02326,-0.038703,-0.090577,0.015174,-0.023847,0.12874,0.0069431,-0.086707,-0.03045,0.026716,0.1303,0.15314,-0.044455,-0.07417,0.096984,0.036734,0.06372,0.0078532,-0.031119,-0.048752,0.035212,-0.10346,0.089071,0.11732,0.0064636,0.018068,-0.0055129,-0.09193,0.022184,-0.068088,-0.016132,-0.04183,-0.033391,0.055428,-0.050263,0.044761,0.0072907,0.031533,0.029515,0.061408,0.021147,0.065847,-0.047699,-0.01164,0.025344,-0.0047997,0.024466,1
0.10383,-0.0064433,0.096391,0.081838,0.017944,-0.057616,-0.16188,-0.027227,-0.011681,0.11958,0.094443,-0.17262,0.10295,-0.11537,0.028879,0.061165,-0.18749,0.040642,0.13027,-0.16116,0.062813,-0.011035,-0.06052,0.1692,-0.1446,-0.089167,0.074614,0.12312,-0.076562,-0.23495,0.091097,0.121,0.033975,-0.028763,-0.16647,-0.1017,-0.010761,0.018621,-0.072329,-0.06135,-0.10972,0.042009,0.057177,-0.11493,-0.0064458,-0.079424,-0.017453,-0.03725,0.10069,0.031855,-0.030176,-0.086692,0.011722,-0.041171,0.029787,0.0034938,-0.038794,-0.028162,-3.1893e-05,0.06727,0.062781,0.14118,-0.088604,0.11282,-0.050847,0.033204,0.019863,-0.03224,-0.015147,-0.044542,0.060987,0.23666,0.22354,-0.017529,-0.07405,-0.0092381,-0.083847,-0.039979,0.039704,0.072329,-0.076612,-0.05513,-0.012806,0.17422,-0.085864,0.025097,-0.048437,0.0077857,0.08713,0.01302,0.071793,0.0052755,0.03352,0.06453,0.038492,0.044771,0.079726,-0.11866,0.058787,0.04533,-0.0098419,0.05489,0.037115,0.12298,0.036827,0.13873,-0.08135,-0.020024,0.021934,0.069275,-0.013624,0.042034,-0.12947,0.0013144,0.16938,-0.050687,0.015963,0.0011735,-0.046441,0.10981,-0.068923,-0.052376,0.090731,-0.072406,-0.025057,-0.025827,0.12359,-0.08675,-0.032646,0.033998,0.027392,-0.02754,0.083955,0.016348,-0.057661,0.043551,0.010435,0.016417,-0.018646,0.013202,0.040506,-0.049563,-0.01067,-0.030452,0.072548,0.0067216,-0.029628,0.033307,-0.025963,-0.083824,0.044388,0.022661,0.020005,-0.031856,-0.0099171,0.064338,0.0085822,-0.014559,0.043603,-0.031651,0.0095841,0.031396,-0.039109,0.022358,-0.016116,1
